\ Created 2021 May 30 by Nadia Zakamska 
\ Wavelengths are assumed to be in vacuum! 
\ Data Source 1: JWST H_2 lines between 1 and 2.5 microns from this link: 
\ https://github.com/spacetelescope/jdaviz/tree/main/jdaviz/data/linelists 
\ H2_alt.csv file; one typo corrected (the line marked as 2-9 Q(1) replaced with 2-0 Q(1)) 
\ Data Source 2: ISO H_2 lines from 2.5 microns onwards from this link: 
\ https://www.mpe.mpg.de/ir/ISO/linelists, file H2.html 
\ The original precision for wavelength is maintained. 
|                    name|          lines|                linelab|
|                    char|         double|                   char|
|                        |         micron|                       |
|                    null|           null|                   null|
                 H2_98_Q2         4.39861     H$\down2$(9-8) Q(2) 
               H2_108_O12         4.38347   H$\down2$(10-8) O(12) 
                 H2_98_Q1         4.37362     H$\down2$(9-8) Q(1) 
                H2_86_O16         4.33321    H$\down2$(8-6) O(16) 
                 H2_32_O7         4.32972     H$\down2$(3-2) O(7) 
                 H2_87_O2         4.32953     H$\down2$(8-7) O(2) 
               H2_1311_O2         4.32307   H$\down2$(13-11) O(2) 
                H2_97_O14         4.31694    H$\down2$(9-7) O(14) 
                H2_22_S13         4.31347    H$\down2$(2-2) S(13) 
                 H2_87_Q8         4.30211     H$\down2$(8-7) Q(8) 
               H2_1210_Q9         4.28493   H$\down2$(12-10) Q(9) 
                H2_76_Q12         4.28202    H$\down2$(7-6) Q(12) 
               H2_1311_Q3         4.26498   H$\down2$(13-11) Q(3) 
                 H2_43_O6         4.25292     H$\down2$(4-3) O(6) 
                 H2_76_O3         4.23626     H$\down2$(7-6) O(3) 
                H2_65_Q15         4.23093    H$\down2$(6-5) Q(15) 
                H2_11_S12         4.22373    H$\down2$(1-1) S(12) 
                 H2_87_Q7         4.21440     H$\down2$(8-7) Q(7) 
                 H2_54_O5         4.20769     H$\down2$(5-4) O(5) 
                 H2_65_O4         4.19980     H$\down2$(6-5) O(4) 
               H2_1210_O6         4.19213   H$\down2$(12-10) O(6) 
